id,x,y,981.242,981.95,982.657,983.364,984.07,984.777,985.484,986.19,986.896,987.602,988.308,989.015,989.72,990.426,991.131,991.837,992.542,993.247,993.951,994.657,995.361,996.066,996.77,997.475,998.179,998.883,999.586,1000.29,1000.99,1001.7,1002.4,1003.1,1003.81,1004.51,1005.21,1005.92,1006.62,1007.32,1008.02,1008.73,1009.43,1010.13,1010.83,1011.53,1012.23,1012.94,1013.64,1014.34,1015.04,1015.74,1016.44,1017.14,1017.84,1018.54,1019.24,1019.94,1020.64,1021.34,1022.04,1022.74,1023.44,1024.14,1024.84,1025.54,1026.24,1026.94,1027.63,1028.33,1029.03,1029.73,1030.43,1031.13,1031.82,1032.52,1033.22,1033.92,1034.61,1035.31,1036.01,1036.71,1037.4,1038.1,1038.8,1039.49,1040.19,1040.88,1041.58,1042.28,1042.97,1043.67,1044.36,1045.06,1045.75,1046.45,1047.14,1047.84,1048.53,1049.23
6,0,0,28.586,-3.33,37.71,17.95,7.189,5.029,13.668,12.708,24.147,21.987,9.426,17.866,22.906,2.545,12.385,22.424,5.264,10.503,-0.457,7.377,33.211,16.045,10.28,19.914,0.348,12.786,-2.976,12.222,5.22,15.217,13.215,-8.987,8.038,15.262,13.687,0.112,26.938,20.764,8.99,5.016,13.842,9.468,11.094,20.32,20.146,25.572,25.598,25.824,40.25,39.876,30.102,43.728,45.954,45.98,41.206,35.432,18.458,13.084,25.31,12.936,11.362,10.188,9.814,6.44,29.666,5.292,9.318,10.544,12.37,3.997,16.623,-5.151,4.995,5.541,2.287,-3.743,-0.827,11.48,-2.813,19.856,13.926,1.796,0.684,8.579,5.674,13.969,14.665,7.76,14.855,12.75,12.846,18.541,16.636,22.531,26.827,17.722,24.017,10.512
6,1,0,12.581,4.907,20.033,5.559,6.885,10.41,8.536,2.862,28.017,15.171,-1.274,7.267,4.408,3.348,6.923,5.297,5.671,0.246,8.223,2.399,10.401,1.602,-4.98,3.58,-0.061,13.899,4.458,2.617,2.203,19.812,10.82,17.229,1.037,11.657,22.476,-2.504,10.687,8.078,10.269,10.459,23.05,-3.159,22.395,6.948,9.902,10.855,28.409,25.563,26.916,36.27,35.623,23.777,25.13,19.284,34.038,29.991,19.345,28.498,16.452,29.806,17.159,7.313,10.466,4.82,11.623,14.227,7.23,4.034,12.68,19.125,3.171,26.45,23.13,9.409,18.688,14.967,13.447,-6.274,6.526,2.327,-16.248,-2.467,-3.116,10.198,10.712,13.626,15.34,13.854,22.168,13.682,9.996,23.711,35.825,17.539,31.653,12.767,17.881,8.595
6,1,-1,14.66,-0.794,27.144,15.081,27.019,10.156,6.894,25.632,29.569,15.707,11.644,-0.418,17.315,-10.552,19.845,2.042,10.861,7.079,13.898,19.916,14.335,9.953,29.172,10.791,15.209,5.228,19.899,13.97,7.842,6.713,-0.816,7.246,6.109,12.171,8.433,5.695,-0.185,-1.468,16.633,-0.467,-1.371,12.909,15.989,18.869,16.749,17.029,33.709,22.588,46.268,35.348,41.028,49.508,42.588,33.668,42.348,13.828,32.108,21.588,19.868,21.748,12.228,9.108,8.188,4.268,20.792,5.516,18.495,6.674,5.854,-1.767,8.793,8.152,1.112,1.083,10.266,17.05,9.433,11.816,-5.801,12.913,10.627,-0.659,21.248,-7.245,8.774,-5.006,21.155,20.317,15.678,0.64,21.808,36.776,25.344,38.913,42.481,4.249,30.617,3.185
6,0,-1,23.224,15.842,25.46,14.278,22.895,17.513,12.531,14.949,17.967,21.785,17.803,4.621,13.039,5.857,14.075,5.693,10.311,-0.671,17.738,1.348,5.773,16.998,10.222,19.247,12.272,8.697,2.922,17.578,8.833,7.889,-8.655,18.221,12.497,17.173,7.448,23.724,19.2,12.675,12.951,7.027,3.103,11.412,27.921,8.831,18.74,35.249,36.558,39.868,31.977,42.886,61.396,59.105,55.214,54.924,33.833,17.542,17.252,22.761,11.67,19.58,12.489,14.798,16.708,9.617,-0.474,8.629,10.132,12.236,7.939,7.242,-2.655,31.609,14.474,13.539,13.803,-3.932,10.072,16.477,11.081,-1.714,-3.532,7.598,12.128,16.457,17.387,20.917,14.047,16.377,20.507,10.836,8.566,15.096,12.226,18.956,8.886,23.215,16.745,7.475
6,-1,-1,30.557,1.058,24.769,1.681,20.41,8.538,2.467,13.396,21.724,17.253,2.982,3.31,21.439,9.368,9.696,16.225,-0.246,15.479,18.405,23.531,13.257,-0.017,21.908,13.634,-0.441,7.48,-7.2,10.794,10.388,8.981,10.175,12.969,10.563,8.356,6.95,21.144,17.538,6.931,-5.075,12.234,22.342,6.05,18.959,16.267,11.175,27.084,24.192,50.1,47.609,46.117,49.825,55.334,55.042,58.55,43.059,47.167,35.475,31.384,22.292,18.8,13.109,8.017,26.126,34.834,30.342,6.051,17.559,18.867,25.776,17.684,7.192,20.901,-3.991,-10.148,8.065,5.478,10.091,6.504,4.317,14.175,11.234,8.292,5.15,18.408,5.066,31.724,5.983,9.041,22.099,12.357,31.615,24.273,13.332,25.59,12.048,28.106,20.564,14.422
6,-1,0,16.936,1.705,25.291,1.077,18.075,8.872,23.07,8.267,10.065,29.262,7.26,19.057,2.655,6.652,12.45,11.447,-3.355,11.193,10.541,7.289,7.637,-1.615,13.912,12.438,0.564,10.497,16.23,21.363,19.096,22.03,13.963,4.296,17.029,6.762,6.295,8.028,23.761,17.294,7.827,15.76,22.893,12.026,16.159,10.092,28.225,15.558,35.491,34.024,42.757,53.89,51.023,61.156,69.09,53.023,43.356,36.289,29.022,19.355,5.288,14.021,39.154,18.087,26.42,18.753,11.686,11.619,23.352,11.885,-6.982,16.409,4.001,32.392,12.783,14.774,11.165,2.557,18.375,6.393,10.011,-3.971,19.183,6.137,0.292,-0.751,3.998,30.146,6.894,6.042,19.591,19.939,-3.913,6.174,12.462,18.749,31.036,31.923,24.21,11.297
6,-1,1,21.459,10.472,5.086,12.7,18.113,15.127,11.141,10.755,21.768,23.582,32.796,18.21,19.023,10.637,13.051,9.265,21.878,-4.508,6.039,-6.814,18.418,10.251,13.683,12.915,14.348,14.98,1.812,5.463,10.914,10.165,11.616,12.467,2.118,-2.609,10.029,14.467,1.105,29.355,16.205,15.655,7.105,-3.645,16.754,17.352,16.551,32.95,21.349,35.548,46.147,49.345,49.544,70.943,63.342,50.941,36.939,36.138,27.137,6.936,11.335,16.733,30.932,6.731,10.13,4.129,-1.472,21.108,2.089,16.49,-5.308,10.614,1.535,32.872,17.01,8.347,6.084,1.622,17.175,4.129,4.683,2.436,-0.81,11.135,-0.121,15.022,8.765,-5.692,9.965,0.623,2.687,10.151,6.615,15.879,34.142,12.606,22.87,11.334,9.998,13.662
6,0,1,31.595,-1.89,3.201,14.493,8.184,4.076,10.367,20.059,19.35,15.442,7.933,18.824,-2.284,-3.021,-4.198,15.565,14.129,1.892,2.856,22.219,9.383,12.546,19.31,2.273,17.837,2.4,13.964,24.327,9.091,11.254,-3.982,0.124,23.432,7.54,15.647,7.755,4.863,13.371,15.879,14.186,2.294,3.825,14.556,29.887,18.418,16.749,26.879,24.61,31.341,43.872,45.403,63.334,39.065,34.195,38.126,31.057,34.788,17.919,25.05,5.981,7.311,29.642,21.773,6.104,16.435,20.366,9.697,1.627,15.175,15.124,-3.328,11.573,17.474,22.775,18.676,15.977,-5.123,8.098,4.319,11.34,8.961,8.382,19.403,-2.576,-3.589,12.347,11.884,11.42,23.757,13.893,10.629,17.966,22.502,22.439,31.575,29.512,3.648,6.385
6,1,1,36.847,7.413,15.18,27.547,5.314,35.881,10.847,14.014,17.981,20.748,16.715,16.481,15.248,14.815,-13.018,21.357,3.133,22.344,14.554,15.565,26.376,10.787,9.997,20.208,14.219,6.03,14.24,13.851,9.462,2.873,22.914,19.156,21.998,6.04,0.082,13.325,4.167,20.61,19.253,10.096,21.339,22.782,10.624,14.067,29.51,29.953,44.596,30.639,43.081,48.724,53.567,50.01,55.053,28.096,36.738,27.781,22.824,23.667,23.31,9.553,12.595,-2.162,20.452,6.866,5.08,19.094,14.908,14.122,-0.664,14.142,15.348,13.155,16.961,7.367,-2.027,10.753,3.934,6.515,1.295,-0.911,-5.928,6.362,18.453,1.343,12.047,16.751,9.655,7.559,14.463,18.767,18.271,17.975,25.279,22.182,23.686,-1.61,19.075,11.56
