id,x,y,1000.57,1001.27,1001.98,1002.68,1003.38,1004.09,1004.79,1005.5,1006.2,1006.9,1007.6,1008.31,1009.01,1009.71,1010.41,1011.12,1011.82,1012.52,1013.22,1013.93,1014.63,1015.33,1016.03,1016.73,1017.43,1018.13,1018.83,1019.54,1020.24,1020.94,1021.64,1022.34,1023.04,1023.74,1024.44,1025.14,1025.84,1026.54,1027.24,1027.94,1028.63
1,0,-66.33347932477612,65.66652012364194,66.33351957206001,50.33351902047809,53.33351846889617,56.66651791731425,75.66651736573232,77.33351681415039,71.99951626256845,60.6665157109865,60.99951515940454,71.3335146078226,72.33351405624065,71.33351350465868,63.33351295307672,82.33351240149476,87.33351184991278,103.3335112983308,112.99951074674883,152.33351019516684,192.66650964358485,203.33350909200283,224.66650854042084,227.66650798883882,230.3335074372568,232.33350688567478,210.33350633409276,167.99950578251077,153.33350523092872,138.9995046793467,105.66650412776465,106.9995035761826,77.66650302460056,70.3335024730185,58.666501921436435,64.33350136985437,76.33350081827231,63.33350026669024,66.66649971510816,58.99949916352608,60.33349861194401,66.33349806036192
1,1,-60.16648124694373,55.83351825275469,53.50051775245313,47.833517252151566,58.50051675185001,55.50051625154844,64.16651575124686,75.83351525094528,62.83351475064371,72.16651425034212,62.16651375004053,59.83351324973894,64.83351274943735,62.500512249135745,68.16651174883414,87.50051124853253,102.50051074823092,96.8335102479293,120.50050974762769,134.83350924732605,169.50050874702444,191.1665082467228,199.83350774642116,218.83350724611952,207.50050674581786,210.16650624551625,190.83350574521458,171.8335052449129,151.50050474461128,127.83350424430961,98.50050374400794,90.50050324370628,88.16650274340459,71.16650224310291,61.50050174280123,70.50050124249952,66.50050074219784,67.83350024189615,61.500499741594446,62.16649924129274,62.16649874099103,60.16649824068932
1,1,-61.49998097253321,69.16701851607678,61.16701800468679,67.83301749329681,61.83301698190681,72.16701647051681,74.50001595912681,75.16701544773682,72.1670149363468,73.50001442495679,67.50001391356678,65.83301340217676,68.50001289078673,71.8330123793967,80.83301186800668,91.16701135661664,109.5000108452266,119.83301033383655,145.50000982244651,151.83300931105646,179.5000087996664,212.83300828827637,209.50000777688626,236.5000072654962,251.83300675410615,241.83300624271607,219.16700573132596,194.16700521993587,173.8330047085458,137.16700419715568,119.50000368576559,101.16700317437548,97.50000266298537,85.16700215159526,73.16700164020514,87.833001128815,65.16700061742489,68.16700010603475,71.8329995946446,69.16699908325448,67.49999857186435,61.4999980604742
1,0,-66.66647936220748,77.0005200834416,61.000519529090695,64.66651897473979,67.00051842038887,75.33351786603795,83.33351731168703,82.00051675733611,77.00051620298518,71.00051564863425,73.6665150942833,86.33351453993237,76.33351398558142,82.66651343123047,94.66651287687951,88.33351232252855,119.00051176817759,117.00051121382663,156.33351065947568,176.33351010512467,212.0005095507737,215.0005089964227,250.66650844207177,248.33350788772077,270.33350733336977,239.00050677901874,249.33350622466776,187.66650567031672,169.33350511596572,158.00050456161472,135.33350400726368,107.00050345291265,101.33350289856162,85.66650234421057,87.33350178985953,84.33350123550848,78.66650068115743,82.00050012680637,80.66649957245531,60.00049901810425,63.666498463753186,66.66649790940211
1,-1,-65.33347977768484,71.9995196790485,66.33351913578187,63.66651859251523,72.6665180492486,76.33351750598194,83.6665169627153,85.66651641944866,88.666515876182,76.33351533291534,81.99951478964867,82.999514246382,80.66651370311534,92.33351315984866,95.33351261658198,94.3335120733153,104.66651153004862,138.66651098678193,154.33351044351525,175.99950990024854,216.33350935698178,218.99950881371512,229.33350827044836,268.6665077271817,268.3335071839149,265.99950664064824,226.99950609738153,211.66650555411474,192.333505010848,141.66650446758126,124.66650392431451,113.99950338104776,115.666502837781,106.99950229451423,95.99950175124746,83.33350120798069,79.66650066471391,80.66650012144713,79.33349957818035,82.99949903491355,83.66649849164676,65.33349794837997
1,-1,-66.49997927288041,49.500020174153164,62.16701962118675,66.50001906822034,50.167018515253915,64.83301796228749,71.16701740932106,64.16701685635462,69.16701630338818,68.83301575042174,62.5000151974553,62.83301464448884,61.83301409152239,64.83301353855593,83.83301298558948,88.16701243262301,100.16701187965654,106.83301132669007,127.83301077372359,162.1670102207571,194.83300966779063,210.50000911482414,234.5000085618576,246.50000800889111,238.1670074559246,237.16700690295806,217.16700634999157,203.16700579702504,158.16700524405854,135.83300469109201,113.83300413812549,101.83300358515895,78.16700303219241,84.50000247922587,66.16700192625932,74.83300137329276,63.167000820326194,66.16700026735963,58.499999714393056,61.16699916142649,52.499998608459904,66.49999805549334
1,-1,-56.499982248517696,60.16701728166871,62.50001681185513,48.83301634204156,46.167015872227985,50.5000154024144,60.167014932600814,68.83301446278722,57.833013992973626,55.500013523160035,62.833013053346434,65.16701258353284,69.16701211371924,61.16701164390562,72.16701117409201,81.8330107042784,74.50001023446478,99.16700976465114,122.83300929483752,139.83300882502388,166.16700835521027,189.16700788539663,205.50000741558296,187.50000694576931,210.50000647595567,171.83300600614203,174.16700553632836,162.5000050665147,135.50000459670105,114.83300412688737,102.1670036570737,88.83300318726,69.16700271744634,74.83300224763263,63.83300177781895,61.83300130800526,53.16700083819156,63.50000036837786,52.16699989856416,51.49999942875044,53.83299895893673,56.499998489123016
1,0,-55.833482456256455,57.49951707947209,55.83351661520066,53.83351615092922,53.49951568665777,49.83351522238634,58.16651475811489,69.16651429384345,60.16651382957198,66.49951336530052,57.83351290102907,47.83351243675761,59.49951197248614,54.83351150821468,67.8335110439432,80.83351057967172,83.83351011540024,94.49950965112876,111.83350918685727,115.83350872258578,160.16650825831428,175.1665077940428,190.16650732977126,196.83350686549977,216.83350640122822,182.83350593695673,176.1665054726852,165.83350500841368,123.16650454414216,111.49950407987062,96.83350361559908,86.83350315132755,81.16650268705601,68.49950222278446,59.16650175851291,63.49950129424135,58.83350082996979,57.833500365698235,66.49949990142667,51.166499437155096,56.833498972883525,55.833498508611946
1,1,-55.49998256020372,52.500016978297985,54.16701651679969,51.8330160553014,45.500015593803106,54.5000151323048,57.833014670806506,63.833014209308196,56.833013747809886,57.83301328631158,58.16701282481327,51.50001236331495,59.500011901816634,69.8330114403183,69.50001097881999,66.50001051732166,82.16701005582333,86.50000959432498,111.83300913282663,122.16700867132829,156.50000820982996,162.1670077483316,175.50000728683324,185.16700682533485,183.5000063638365,183.83300590233813,165.50000544083974,147.16700497934139,135.500004517843,115.16700405634461,80.83300359484622,77.50000313334783,81.16700267184943,72.50000221035103,61.50000174885263,65.83300128735422,47.83300082585581,58.1670003643574,51.83299990285898,50.16699944136056,54.16699897986214,55.49999851836371
